vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
11808_490004555P_2020-04-16_out_0,Buckingham Palace Rd / Bressenden Place,2020-04-16 04:00:33,2020-04-16 03:52:49,out,1
10271_490012055N_2020-04-16_out_0,Sheffield Terrace,2020-04-16 04:01:19,2020-04-16 03:57:17,out,1
10271_490011761M_2020-04-16_out_0,Kensington Palace,2020-04-16 04:03:43,2020-04-16 03:57:21,out,1
11744_490000119M_2020-04-16_out_0,Hyde Park Corner Station,2020-04-16 04:02:16,2020-04-16 04:00:02,out,1
11744_490G00119S_2020-04-16_out_0,Hyde Park Corner,2020-04-16 04:02:57,2020-04-16 03:57:44,out,1
11808_490014050C_2020-04-16_out_0,Victoria Bus Station,2020-04-16 04:00:58,2020-04-16 03:52:44,out,1
10292_490000119M_2020-04-16_in_0,Hyde Park Corner Station,2020-04-16 04:01:37,2020-04-16 03:57:23,in,1
10271_490000167K_2020-04-16_out_0,Palace Gardens Terr / Notting Hill Gte,2020-04-16 04:00:10,2020-04-16 03:59:56,out,1
10292_490011822W_2020-04-16_in_0,Knightsbridge Barracks,2020-04-16 04:03:40,2020-04-16 03:57:07,in,1
19643_490014691W2_2020-04-16_out_0,Willesden Green Library,2020-04-16 04:04:00,2020-04-16 04:02:22,out,1
10292_490011198W_2020-04-16_in_0,Prince Of Wales Gate,2020-04-16 04:04:31,2020-04-16 03:57:02,in,1
10292_490006691W_2020-04-16_in_0,Exhibition Road,2020-04-16 04:06:54,2020-04-16 04:06:50,in,1
10292_490G00010728_2020-04-16_in_0,Palace Gate,2020-04-16 04:07:49,2020-04-16 04:04:35,in,1
19643_490014619S_2020-04-16_out_0,Whitmore Gardens,2020-04-16 04:06:58,2020-04-16 04:06:42,out,1
10292_490011761M_2020-04-16_in_0,Kensington Palace,2020-04-16 04:09:09,2020-04-16 04:09:27,in,1
19643_490010521N_2020-04-16_out_0,Okehampton Road,2020-04-16 04:06:40,2020-04-16 04:02:23,out,1
11744_490004555P_2020-04-16_out_0,Buckingham Palace Rd / Bressenden Place,2020-04-16 04:04:59,2020-04-16 03:57:39,out,1
10271_490G00019923_2020-04-16_out_0,Queen's Gate,2020-04-16 04:05:16,2020-04-16 03:57:29,out,1
10271_490011750W_2020-04-16_out_0,Royal Albert Hall,2020-04-16 04:05:24,2020-04-16 04:02:19,out,1
10271_490000130KE_2020-04-16_out_0,Knightsbridge Station  / Harrods,2020-04-16 04:07:06,2020-04-16 04:04:37,out,1
10271_490011198W_2020-04-16_out_0,Prince Of Wales Gate,2020-04-16 04:07:21,2020-04-16 04:00:05,out,1
10292_490011750W_2020-04-16_in_0,Royal Albert Hall,2020-04-16 04:07:55,2020-04-16 04:06:51,in,1
11744_490014050C_2020-04-16_out_0,Victoria Bus Station,2020-04-16 04:05:39,2020-04-16 04:02:20,out,1
10271_490G00011822_2020-04-16_out_0,Rutland Gardens,2020-04-16 04:07:57,2020-04-16 04:00:08,out,1
10271_490G00010728_2020-04-16_out_0,Palace Gate,2020-04-16 04:04:34,2020-04-16 03:57:24,out,1
19643_490003256N_2020-04-16_out_0,All Souls Avenue,2020-04-16 04:05:45,2020-04-16 04:02:24,out,1
19643_490001161S1_2020-04-16_out_0,Kensal Rise Station,2020-04-16 04:07:14,2020-04-16 04:06:52,out,1
19643_490G00012622_2020-04-16_out_0,Station Terrace,2020-04-16 04:07:43,2020-04-16 04:06:56,out,1
19405_490014728S_2020-04-16_in_0,Wilton Street,2020-04-16 04:10:28,2020-04-16 04:09:28,in,1
19643_490012550S_2020-04-16_out_0,Chepstow Villas,2020-04-16 04:14:58,2020-04-16 04:14:10,out,1
10292_490012055N_2020-04-16_in_0,Sheffield Terrace,2020-04-16 04:11:34,2020-04-16 04:06:39,in,1
19643_490008898F_2020-04-16_out_0,St Charles Square,2020-04-16 04:13:13,2020-04-16 04:06:47,out,1
19643_490G00008897_2020-04-16_out_0,Ladbroke Grove Sainsbury's,2020-04-16 04:11:45,2020-04-16 04:06:54,out,1
10292_490000167G_2020-04-16_in_0,Notting Hill Gate Station,2020-04-16 04:11:40,2020-04-16 04:11:39,in,1
10292_490G00019160_2020-04-16_in_0,Ladbroke Road,2020-04-16 04:13:41,2020-04-16 04:09:18,in,1
19643_490G00003399_2020-04-16_out_0,Portobello and Golborne Market,2020-04-16 04:14:36,2020-04-16 04:14:18,out,1
10292_490G00008288_2020-04-16_in_0,Kensington Church Street / Holland St,2020-04-16 04:10:36,2020-04-16 04:09:15,in,1
10271_490000119M_2020-04-16_out_0,Hyde Park Corner Station,2020-04-16 04:09:32,2020-04-16 04:07:01,out,1
19405_490G00119S_2020-04-16_in_0,Hyde Park Corner,2020-04-16 04:11:22,2020-04-16 04:09:19,in,1
19405_490011198W_2020-04-16_in_0,Prince Of Wales Gate,2020-04-16 04:14:42,2020-04-16 04:11:29,in,1
19405_490011822W_2020-04-16_in_0,Knightsbridge Barracks,2020-04-16 04:13:59,2020-04-16 04:11:34,in,1
10292_490G00003399_2020-04-16_in_1,Portobello and Golborne Market,2020-04-16 04:15:42,2020-04-16 04:14:17,in,1
10271_490014050C_2020-04-16_out_0,Victoria Bus Station,2020-04-16 04:12:47,2020-04-16 04:09:18,out,1
19643_490000131A_2020-04-16_out_0,Ladbroke Grove Station,2020-04-16 04:12:22,2020-04-16 04:11:35,out,1
19643_490007860S_2020-04-16_out_0,Harrow Road / Kilburn Lane,2020-04-16 04:09:57,2020-04-16 04:06:51,out,1
10271_490004555P_2020-04-16_out_0,Buckingham Palace Rd / Bressenden Place,2020-04-16 04:12:02,2020-04-16 04:04:35,out,1
19643_490004737S_2020-04-16_out_0,Kensal House,2020-04-16 04:11:00,2020-04-16 04:09:14,out,1
19405_490007544Q_2020-04-16_in_0,Grosvenor Gardens,2020-04-16 04:09:56,2020-04-16 04:09:23,in,1
19405_490006691W_2020-04-16_in_0,Exhibition Road,2020-04-16 04:15:26,2020-04-16 04:11:41,in,1
19405_490011750W_2020-04-16_in_0,Royal Albert Hall,2020-04-16 04:15:09,2020-04-16 04:13:50,in,1
19643_490003619M_2020-04-16_out_0,Barlby Road,2020-04-16 04:11:29,2020-04-16 04:09:21,out,1
10271_490014728S_2020-04-16_out_0,Wilton Street,2020-04-16 04:11:16,2020-04-16 04:06:58,out,1
10292_490012550N_2020-04-16_in_1,Stanley Gardens,2020-04-16 04:14:01,2020-04-16 04:06:50,in,1
10271_490G00119S_2020-04-16_out_0,Hyde Park Corner,2020-04-16 04:09:53,2020-04-16 04:09:29,out,1
19643_490005139C_2020-04-16_out_0,Chesterton Road,2020-04-16 04:11:42,2020-04-16 04:11:36,out,1
19643_490000167G_2020-04-16_out_0,Notting Hill Gate Station,2020-04-16 04:15:54,2020-04-16 04:14:06,out,1
19405_490G00010728_2020-04-16_in_0,Palace Gate,2020-04-16 04:15:52,2020-04-16 04:14:14,in,1
19405_490000130KE_2020-04-16_in_0,Knightsbridge Station  / Harrods,2020-04-16 04:13:13,2020-04-16 04:11:33,in,1
19643_490012055N_2020-04-16_out_0,Sheffield Terrace,2020-04-16 04:17:41,2020-04-16 04:13:53,out,1
19643_490011761M_2020-04-16_out_0,Kensington Palace,2020-04-16 04:20:38,2020-04-16 04:21:01,out,1
11484_490G00014088_2020-04-16_out_0,Villiers Road,2020-04-16 04:19:50,2020-04-16 04:14:20,out,1
10292_490000131A_2020-04-16_in_1,Ladbroke Grove Station,2020-04-16 04:17:34,2020-04-16 04:06:41,in,1
10292_490005139C_2020-04-16_in_1,Chesterton Road,2020-04-16 04:18:45,2020-04-16 04:06:59,in,1
19643_490010536K_2020-04-16_out_0,York House Place / Kensington High St,2020-04-16 04:19:31,2020-04-16 04:11:30,out,1
10292_490004099N_2020-04-16_in_1,Blenheim Crescent,2020-04-16 04:16:57,2020-04-16 04:14:07,in,1
10292_490003619M_2020-04-16_in_1,Barlby Road,2020-04-16 04:19:11,2020-04-16 04:06:40,in,1
19405_490G00008288_2020-04-16_in_0,Kensington Church Street / Holland St,2020-04-16 04:18:07,2020-04-16 04:14:05,in,1
19405_490012055N_2020-04-16_in_0,Sheffield Terrace,2020-04-16 04:20:08,2020-04-16 04:11:30,in,1
10292_490008898F_2020-04-16_in_1,St Charles Square,2020-04-16 04:18:38,2020-04-16 04:06:39,in,1
10292_490G00008897_2020-04-16_in_1,Ladbroke Grove Sainsbury's,2020-04-16 04:21:02,2020-04-16 04:06:44,in,1
10292_490004737S_2020-04-16_in_1,Kensal House,2020-04-16 04:20:19,2020-04-16 04:09:16,in,1
19643_490000167K_2020-04-16_out_0,Palace Gardens Terr / Notting Hill Gte,2020-04-16 04:16:51,2020-04-16 04:13:54,out,1
11484_490014691W2_2020-04-16_out_0,Willesden Green Library,2020-04-16 04:21:02,2020-04-16 04:21:15,out,1
19405_490011761M_2020-04-16_in_0,Kensington Palace,2020-04-16 04:17:09,2020-04-16 04:14:18,in,1
19405_490000167G_2020-04-16_in_0,Notting Hill Gate Station,2020-04-16 04:22:11,2020-04-16 04:11:39,in,1
11808_490G00119S_2020-04-16_in_0,Hyde Park Corner,2020-04-16 04:23:51,2020-04-16 04:21:14,in,1
11484_490003256N_2020-04-16_out_0,All Souls Avenue,2020-04-16 04:23:03,2020-04-16 04:14:12,out,1
19643_490G00010728_2020-04-16_out_0,Palace Gate,2020-04-16 04:21:53,2020-04-16 04:21:05,out,1
19643_490011198W_2020-04-16_out_0,Prince Of Wales Gate,2020-04-16 04:23:57,2020-04-16 04:14:03,out,1
19405_490004099N_2020-04-16_in_0,Blenheim Crescent,2020-04-16 04:22:39,2020-04-16 04:21:12,in,1
19643_490011750W_2020-04-16_out_0,Royal Albert Hall,2020-04-16 04:23:06,2020-04-16 04:21:12,out,1
11808_490007544Q_2020-04-16_in_0,Grosvenor Gardens,2020-04-16 04:22:15,2020-04-16 04:21:18,in,1
10292_490003583S_2020-04-16_in_1,Banister Road,2020-04-16 04:22:11,2020-04-16 04:04:36,in,1
11808_490014728S_2020-04-16_in_0,Wilton Street,2020-04-16 04:23:00,2020-04-16 04:21:23,in,1
11484_490010521N_2020-04-16_out_0,Okehampton Road,2020-04-16 04:23:55,2020-04-16 04:14:11,out,1
10292_490001161S1_2020-04-16_in_1,Kensal Rise Station,2020-04-16 04:23:32,2020-04-16 04:09:26,in,1
11484_490012147E_2020-04-16_out_0,Hanover Road,2020-04-16 04:22:22,2020-04-16 04:14:00,out,1
10292_490007860N_2020-04-16_in_1,Kilburn Lane / Harrow Road,2020-04-16 04:21:36,2020-04-16 04:06:40,in,1
19643_490G00019923_2020-04-16_out_0,Queen's Gate,2020-04-16 04:22:25,2020-04-16 04:21:09,out,1
19405_490G00019160_2020-04-16_in_0,Ladbroke Road,2020-04-16 04:21:49,2020-04-16 04:14:07,in,1
11808_490000130KE_2020-04-16_in_0,Knightsbridge Station  / Harrods,2020-04-16 04:27:19,2020-04-16 04:25:39,in,1
10292_490003256N_2020-04-16_in_1,All Souls Avenue,2020-04-16 04:26:17,2020-04-16 04:06:58,in,1
19405_490012550N_2020-04-16_in_0,Stanley Gardens,2020-04-16 04:24:20,2020-04-16 04:11:41,in,1
19405_490005139C_2020-04-16_in_0,Chesterton Road,2020-04-16 04:24:49,2020-04-16 04:21:03,in,1
11808_490011822W_2020-04-16_in_0,Knightsbridge Barracks,2020-04-16 04:28:03,2020-04-16 04:25:40,in,1
19405_490004737S_2020-04-16_in_0,Kensal House,2020-04-16 04:26:00,2020-04-16 04:21:11,in,1
11484_490G00012622_2020-04-16_out_0,Station Terrace,2020-04-16 04:25:57,2020-04-16 04:25:53,out,1
11484_490001161S1_2020-04-16_out_0,Kensal Rise Station,2020-04-16 04:24:43,2020-04-16 04:20:55,out,1
11484_490G00008897_2020-04-16_out_0,Ladbroke Grove Sainsbury's,2020-04-16 04:28:46,2020-04-16 04:28:34,out,1
19405_490003583S_2020-04-16_in_0,Banister Road,2020-04-16 04:28:52,2020-04-16 04:26:12,in,1
19405_490008898F_2020-04-16_in_0,St Charles Square,2020-04-16 04:24:23,2020-04-16 04:23:27,in,1
19405_490007860N_2020-04-16_in_0,Kilburn Lane / Harrow Road,2020-04-16 04:28:30,2020-04-16 04:20:43,in,1
10292_490G00014088_2020-04-16_in_1,Villiers Road,2020-04-16 04:28:17,2020-04-16 04:26:13,in,1
11808_490006691W_2020-04-16_in_0,Exhibition Road,2020-04-16 04:28:37,2020-04-16 04:28:30,in,1
19405_490001161S1_2020-04-16_in_0,Kensal Rise Station,2020-04-16 04:28:56,2020-04-16 04:28:56,in,1
19405_490000131A_2020-04-16_in_0,Ladbroke Grove Station,2020-04-16 04:24:09,2020-04-16 04:20:44,in,1
10292_490001161N1_2020-04-16_in_1,Wrentham Avenue,2020-04-16 04:24:14,2020-04-16 04:06:42,in,1
19643_490014728S_2020-04-16_out_0,Wilton Street,2020-04-16 04:28:57,2020-04-16 04:28:38,out,1
11484_490014619S_2020-04-16_out_0,Whitmore Gardens,2020-04-16 04:24:14,2020-04-16 04:20:46,out,1
11484_490007860S_2020-04-16_out_0,Harrow Road / Kilburn Lane,2020-04-16 04:28:27,2020-04-16 04:25:48,out,1
19643_490G00011822_2020-04-16_out_0,Rutland Gardens,2020-04-16 04:25:17,2020-04-16 04:21:10,out,1
19405_490G00003399_2020-04-16_in_0,Portobello and Golborne Market,2020-04-16 04:25:31,2020-04-16 04:09:26,in,1
19405_490003619M_2020-04-16_in_0,Barlby Road,2020-04-16 04:24:48,2020-04-16 04:23:28,in,1
10292_490010521N_2020-04-16_in_1,Okehampton Road,2020-04-16 04:24:55,2020-04-16 04:06:44,in,1
11808_490000119M_2020-04-16_in_0,Hyde Park Corner Station,2020-04-16 04:24:50,2020-04-16 04:21:03,in,1
19643_490000130KE_2020-04-16_out_0,Knightsbridge Station  / Harrods,2020-04-16 04:25:53,2020-04-16 04:21:21,out,1
19643_490G00119S_2020-04-16_out_0,Hyde Park Corner,2020-04-16 04:28:49,2020-04-16 04:21:24,out,1
19405_490G00008897_2020-04-16_in_0,Ladbroke Grove Sainsbury's,2020-04-16 04:26:10,2020-04-16 04:25:42,in,1
19643_490000119M_2020-04-16_out_0,Hyde Park Corner Station,2020-04-16 04:26:58,2020-04-16 04:13:59,out,1
10292_490012147E_2020-04-16_in_1,Hanover Road,2020-04-16 04:25:54,2020-04-16 04:25:49,in,1
10292_490014691W2_2020-04-16_in_1,Willesden Green Library,2020-04-16 04:28:04,2020-04-16 04:14:01,in,1
11808_490011198W_2020-04-16_in_0,Prince Of Wales Gate,2020-04-16 04:28:05,2020-04-16 03:59:40,in,1
11744_490007544Q_2020-04-16_in_0,Grosvenor Gardens,2020-04-16 04:30:16,2020-04-16 04:04:34,in,1
11808_490011761M_2020-04-16_in_0,Kensington Palace,2020-04-16 04:31:05,2020-04-16 04:26:15,in,1
19405_490001161N1_2020-04-16_in_0,Wrentham Avenue,2020-04-16 04:30:41,2020-04-16 04:28:22,in,1
10292_490014687W1_2020-04-16_in_1,Pound Lane,2020-04-16 04:29:45,2020-04-16 04:25:54,in,1
19643_490014050C_2020-04-16_out_0,Victoria Bus Station,2020-04-16 04:31:11,2020-04-16 04:28:49,out,1
11808_490G00010728_2020-04-16_in_0,Palace Gate,2020-04-16 04:29:47,2020-04-16 04:28:54,in,1
11484_490005139C_2020-04-16_out_0,Chesterton Road,2020-04-16 04:30:59,2020-04-16 04:28:24,out,1
19643_490004555P_2020-04-16_out_0,Buckingham Palace Rd / Bressenden Place,2020-04-16 04:30:48,2020-04-16 04:28:55,out,1
19405_490010521N_2020-04-16_in_0,Okehampton Road,2020-04-16 04:31:11,2020-04-16 04:28:24,in,1
11808_490011750W_2020-04-16_in_0,Royal Albert Hall,2020-04-16 04:29:33,2020-04-16 03:59:53,in,1
11484_490004737S_2020-04-16_out_0,Kensal House,2020-04-16 04:29:13,2020-04-16 04:28:44,out,1
11744_490014728S_2020-04-16_in_0,Wilton Street,2020-04-16 04:31:13,2020-04-16 04:04:39,in,1
11484_490003619M_2020-04-16_out_0,Barlby Road,2020-04-16 04:29:44,2020-04-16 04:28:52,out,1
11484_490008898F_2020-04-16_out_0,St Charles Square,2020-04-16 04:30:45,2020-04-16 04:28:27,out,1
10292_490G00014688_2020-04-16_in_1,Strode Road,2020-04-16 04:29:00,2020-04-16 04:25:53,in,1
11808_490G00008288_2020-04-16_in_0,Kensington Church Street / Holland St,2020-04-16 04:31:50,2020-04-16 04:28:46,in,1
11484_490000131A_2020-04-16_out_0,Ladbroke Grove Station,2020-04-16 04:32:01,2020-04-16 04:28:23,out,1
11744_490011198W_2020-04-16_in_0,Prince Of Wales Gate,2020-04-16 04:34:10,2020-04-16 04:33:12,in,1
11744_490006691W_2020-04-16_in_0,Exhibition Road,2020-04-16 04:34:48,2020-04-16 04:33:27,in,1
11744_490011822W_2020-04-16_in_0,Knightsbridge Barracks,2020-04-16 04:33:23,2020-04-16 04:33:17,in,1
11808_490000167G_2020-04-16_in_0,Notting Hill Gate Station,2020-04-16 04:33:44,2020-04-16 04:28:28,in,1
11744_490G00119S_2020-04-16_in_0,Hyde Park Corner,2020-04-16 04:32:06,2020-04-16 04:02:21,in,1
11744_490000119M_2020-04-16_in_0,Hyde Park Corner Station,2020-04-16 04:33:03,2020-04-16 04:06:59,in,1
11808_490012055N_2020-04-16_in_0,Sheffield Terrace,2020-04-16 04:32:39,2020-04-16 04:28:19,in,1
11808_490G00019160_2020-04-16_in_0,Ladbroke Road,2020-04-16 04:34:54,2020-04-16 04:28:48,in,1
11484_490G00003399_2020-04-16_out_0,Portobello and Golborne Market,2020-04-16 04:34:27,2020-04-16 04:33:56,out,1
11744_490000130KE_2020-04-16_in_0,Knightsbridge Station  / Harrods,2020-04-16 04:34:37,2020-04-16 04:06:42,in,1
19405_490012147E_2020-04-16_in_0,Hanover Road,2020-04-16 04:34:22,2020-04-16 04:33:29,in,1
19405_490003256N_2020-04-16_in_0,All Souls Avenue,2020-04-16 04:33:40,2020-04-16 04:33:35,in,1
11484_490012550S_2020-04-16_out_0,Chepstow Villas,2020-04-16 04:36:18,2020-04-16 04:36:32,out,1
19405_490G00014088_2020-04-16_in_0,Villiers Road,2020-04-16 04:36:56,2020-04-16 04:33:53,in,1
11744_490011761M_2020-04-16_in_0,Kensington Palace,2020-04-16 04:36:45,2020-04-16 04:36:39,in,1
19405_490G00014688_2020-04-16_in_0,Strode Road,2020-04-16 04:37:11,2020-04-16 04:33:32,in,1
11744_490G00008288_2020-04-16_in_0,Kensington Church Street / Holland St,2020-04-16 04:37:56,2020-04-16 04:33:43,in,1
19669_490003256N_2020-04-16_out_0,All Souls Avenue,2020-04-16 04:39:01,2020-04-16 04:33:50,out,1
19669_490014691W2_2020-04-16_out_0,Willesden Green Library,2020-04-16 04:36:50,2020-04-16 04:33:48,out,1
19669_490012147E_2020-04-16_out_0,Hanover Road,2020-04-16 04:38:19,2020-04-16 04:36:23,out,1
11744_490011750W_2020-04-16_in_0,Royal Albert Hall,2020-04-16 04:35:36,2020-04-16 04:33:28,in,1
11808_490004099N_2020-04-16_in_0,Blenheim Crescent,2020-04-16 04:37:56,2020-04-16 04:36:29,in,1
10271_490007544Q_2020-04-16_in_0,Grosvenor Gardens,2020-04-16 04:38:17,2020-04-16 04:14:14,in,1
19405_490014687W1_2020-04-16_in_0,Pound Lane,2020-04-16 04:37:32,2020-04-16 04:33:34,in,1
11484_490000167G_2020-04-16_out_0,Notting Hill Gate Station,2020-04-16 04:37:20,2020-04-16 04:36:28,out,1
19405_490014691W2_2020-04-16_in_0,Willesden Green Library,2020-04-16 04:35:48,2020-04-16 04:33:39,in,1
11808_490012550N_2020-04-16_in_0,Stanley Gardens,2020-04-16 04:35:45,2020-04-16 04:28:30,in,1
11484_490000167K_2020-04-16_out_0,Palace Gardens Terr / Notting Hill Gte,2020-04-16 04:38:20,2020-04-16 04:36:16,out,1
11744_490G00010728_2020-04-16_in_0,Palace Gate,2020-04-16 04:36:16,2020-04-16 04:33:52,in,1
11808_490G00003399_2020-04-16_in_0,Portobello and Golborne Market,2020-04-16 04:36:37,2020-04-16 04:28:57,in,1
19669_490G00014088_2020-04-16_out_0,Villiers Road,2020-04-16 04:35:36,2020-04-16 04:33:58,out,1
11808_490007860N_2020-04-16_in_0,Kilburn Lane / Harrow Road,2020-04-16 04:43:08,2020-04-16 04:43:06,in,1
11744_490000167G_2020-04-16_in_0,Notting Hill Gate Station,2020-04-16 04:40:15,2020-04-16 04:39:39,in,1
11744_490012550N_2020-04-16_in_0,Stanley Gardens,2020-04-16 04:41:53,2020-04-16 04:39:42,in,1
11744_490004099N_2020-04-16_in_0,Blenheim Crescent,2020-04-16 04:44:00,2020-04-16 04:36:29,in,1
11808_490004737S_2020-04-16_in_0,Kensal House,2020-04-16 04:40:58,2020-04-16 04:36:28,in,1
11744_490G00019160_2020-04-16_in_0,Ladbroke Road,2020-04-16 04:41:21,2020-04-16 04:40:06,in,1
19669_490001161S1_2020-04-16_out_0,Kensal Rise Station,2020-04-16 04:40:36,2020-04-16 04:36:13,out,1
19669_490G00012622_2020-04-16_out_0,Station Terrace,2020-04-16 04:41:09,2020-04-16 04:36:17,out,1
10640_490010521N_2020-04-16_out_0,Okehampton Road,2020-04-16 04:44:56,2020-04-16 04:43:50,out,1
10640_490G00014088_2020-04-16_out_0,Villiers Road,2020-04-16 04:41:02,2020-04-16 04:40:23,out,1
11808_490008898F_2020-04-16_in_0,St Charles Square,2020-04-16 04:39:41,2020-04-16 04:39:27,in,1
19669_490004737S_2020-04-16_out_0,Kensal House,2020-04-16 04:43:35,2020-04-16 04:43:40,out,1
10271_490G00119S_2020-04-16_in_0,Hyde Park Corner,2020-04-16 04:40:05,2020-04-16 04:14:09,in,1
11808_490000131A_2020-04-16_in_0,Ladbroke Grove Station,2020-04-16 04:39:51,2020-04-16 04:11:33,in,1
11744_490000131A_2020-04-16_in_0,Ladbroke Grove Station,2020-04-16 04:44:31,2020-04-16 04:36:03,in,1
10271_490011198W_2020-04-16_in_0,Prince Of Wales Gate,2020-04-16 04:43:15,2020-04-16 04:39:25,in,1
11808_490005139C_2020-04-16_in_0,Chesterton Road,2020-04-16 04:40:28,2020-04-16 04:13:58,in,1
10640_490012147E_2020-04-16_out_0,Hanover Road,2020-04-16 04:44:00,2020-04-16 04:39:57,out,1
19669_490014619S_2020-04-16_out_0,Whitmore Gardens,2020-04-16 04:39:54,2020-04-16 04:39:31,out,1
19669_490008898F_2020-04-16_out_0,St Charles Square,2020-04-16 04:44:53,2020-04-16 04:43:16,out,1
10271_490000119M_2020-04-16_in_0,Hyde Park Corner Station,2020-04-16 04:39:58,2020-04-16 04:39:54,in,1
10271_490000130KE_2020-04-16_in_0,Knightsbridge Station  / Harrods,2020-04-16 04:42:14,2020-04-16 04:39:30,in,1
10271_490011750W_2020-04-16_in_0,Royal Albert Hall,2020-04-16 04:43:43,2020-04-16 04:43:22,in,1
11484_490011761M_2020-04-16_out_0,Kensington Palace,2020-04-16 04:44:12,2020-04-16 04:43:30,out,1
10271_490011822W_2020-04-16_in_0,Knightsbridge Barracks,2020-04-16 04:42:09,2020-04-16 04:39:32,in,1
11484_490012055N_2020-04-16_out_0,Sheffield Terrace,2020-04-16 04:39:40,2020-04-16 04:39:47,out,1
11808_490G00008897_2020-04-16_in_0,Ladbroke Grove Sainsbury's,2020-04-16 04:41:40,2020-04-16 04:39:34,in,1
10271_490G00010728_2020-04-16_in_0,Palace Gate,2020-04-16 04:44:52,2020-04-16 04:43:53,in,1
11808_490003583S_2020-04-16_in_0,Banister Road,2020-04-16 04:44:08,2020-04-16 04:36:37,in,1
10271_490006691W_2020-04-16_in_0,Exhibition Road,2020-04-16 04:43:52,2020-04-16 04:39:42,in,1
11744_490G00003399_2020-04-16_in_0,Portobello and Golborne Market,2020-04-16 04:42:53,2020-04-16 04:36:38,in,1
11808_490003619M_2020-04-16_in_0,Barlby Road,2020-04-16 04:40:21,2020-04-16 04:39:28,in,1
11744_490012055N_2020-04-16_in_0,Sheffield Terrace,2020-04-16 04:39:16,2020-04-16 04:39:26,in,1
19669_490010521N_2020-04-16_out_0,Okehampton Road,2020-04-16 04:39:46,2020-04-16 04:33:49,out,1
10271_490014728S_2020-04-16_in_0,Wilton Street,2020-04-16 04:39:13,2020-04-16 04:14:19,in,1
11484_490010536K_2020-04-16_out_0,York House Place / Kensington High St,2020-04-16 04:40:28,2020-04-16 04:36:00,out,1
10640_490014691W2_2020-04-16_out_0,Willesden Green Library,2020-04-16 04:42:32,2020-04-16 04:40:09,out,1
10640_490003256N_2020-04-16_out_0,All Souls Avenue,2020-04-16 04:43:52,2020-04-16 04:43:51,out,1
19669_490003619M_2020-04-16_out_0,Barlby Road,2020-04-16 04:44:04,2020-04-16 04:43:50,out,1
19669_490007860S_2020-04-16_out_0,Harrow Road / Kilburn Lane,2020-04-16 04:43:17,2020-04-16 04:36:12,out,1
11744_490005139C_2020-04-16_in_0,Chesterton Road,2020-04-16 04:45:10,2020-04-16 04:36:20,in,1
10271_490012055N_2020-04-16_in_0,Sheffield Terrace,2020-04-16 04:47:14,2020-04-16 04:43:05,in,1
11808_490001161N1_2020-04-16_in_0,Wrentham Avenue,2020-04-16 04:47:27,2020-04-16 04:43:09,in,1
11808_490001161S1_2020-04-16_in_0,Kensal Rise Station,2020-04-16 04:46:14,2020-04-16 04:36:37,in,1
10271_490011761M_2020-04-16_in_0,Kensington Palace,2020-04-16 04:45:51,2020-04-16 04:43:58,in,1
11484_490G00010728_2020-04-16_out_0,Palace Gate,2020-04-16 04:45:17,2020-04-16 04:43:35,out,1
11484_490011198W_2020-04-16_out_0,Prince Of Wales Gate,2020-04-16 04:47:52,2020-04-16 04:43:38,out,1
