vehicle_id,bus_stop_name,expected_arrival,time_of_req,direction,arrived
10431_490011158E_2020-05-14_in_4,Powis Gardens,2020-05-14 16:29:16,2020-05-14 16:24:42,in,1
11142_490012797N_2020-05-14_in_5,St Mary's Hospital,2020-05-14 16:27:56,2020-05-14 15:59:58,in,1
10296_490010398N_2020-05-14_in_5,North Pole Road,2020-05-14 16:25:52,2020-05-14 16:24:37,in,1
10429_490004699S_2020-05-14_out_4,Oxford Gardens,2020-05-14 16:31:13,2020-05-14 16:30:15,out,1
10429_490012645S_2020-05-14_out_4,St Charles Health & Wellbeing Centre,2020-05-14 16:26:13,2020-05-14 15:59:54,out,1
11142_490013046N_2020-05-14_in_5,Sussex Gardens,2020-05-14 16:26:06,2020-05-14 16:24:30,in,1
11142_490006321D_2020-05-14_in_5,Paddington Stn / Eastbourne Terrace,2020-05-14 16:30:09,2020-05-14 16:22:12,in,1
10431_490011137E1_2020-05-14_in_4,Portobello Road,2020-05-14 16:30:29,2020-05-14 16:30:25,in,1
10296_490007707E_2020-05-14_in_4,Hammersmith Hospital,2020-05-14 16:30:21,2020-05-14 16:30:35,in,1
10429_490012646N_2020-05-14_out_4,St Charles Square,2020-05-14 16:28:47,2020-05-14 16:24:37,out,1
10429_490008175W_2020-05-14_out_4,Highlever Road,2020-05-14 16:26:28,2020-05-14 16:24:43,out,1
10540_490001221F_2020-05-14_out_5,Paddington Station,2020-05-14 16:32:45,2020-05-14 16:30:39,out,1
10431_490012646N_2020-05-14_in_4,St Charles Square,2020-05-14 16:35:45,2020-05-14 16:30:17,in,1
10429_490011137E1_2020-05-14_out_4,Portobello Road,2020-05-14 16:34:59,2020-05-14 16:30:21,out,1
19404_490000144E_2020-05-14_in_5,Marble Arch / Edgware Road,2020-05-14 16:37:35,2020-05-14 16:36:25,in,1
9890_490007707E_2020-05-14_out_2,Hammersmith Hospital,2020-05-14 16:37:05,2020-05-14 16:36:19,out,1
10540_490013046N_2020-05-14_out_5,Sussex Gardens,2020-05-14 16:35:26,2020-05-14 16:30:17,out,1
10429_490011158E_2020-05-14_out_4,Powis Gardens,2020-05-14 16:35:52,2020-05-14 16:30:22,out,1
19404_490010531OS_2020-05-14_in_5,New Bond Street,2020-05-14 16:32:50,2020-05-14 16:06:03,in,1
10540_490000144K_2020-05-14_out_5,Marble Arch Station,2020-05-14 16:38:51,2020-05-14 16:30:19,out,1
19404_490007167N1_2020-05-14_in_5,Burwood Place,2020-05-14 16:39:45,2020-05-14 16:36:32,in,1
19404_490000144K_2020-05-14_in_5,Marble Arch Station,2020-05-14 16:36:21,2020-05-14 16:16:32,in,1
10296_490015061O_2020-05-14_in_5,Brunel Road,2020-05-14 16:37:46,2020-05-14 16:36:48,in,1
10431_490004702L_2020-05-14_in_4,Cambridge Gardens / Ladbroke Grove,2020-05-14 16:33:26,2020-05-14 16:30:17,in,1
10540_490007167V_2020-05-14_out_5,George Street,2020-05-14 16:37:02,2020-05-14 16:36:21,out,1
10431_490004699S_2020-05-14_in_4,Oxford Gardens,2020-05-14 16:34:20,2020-05-14 16:30:30,in,1
10431_490008175W_2020-05-14_in_4,Highlever Road,2020-05-14 16:38:24,2020-05-14 16:36:27,in,1
9890_490014869W_2020-05-14_out_2,Latymer Upper School / Playing Fields,2020-05-14 16:39:08,2020-05-14 16:36:45,out,1
10296_490014971D_2020-05-14_in_4,Wulfstan Street,2020-05-14 16:32:04,2020-05-14 16:30:34,in,1
19404_490000173OQ_2020-05-14_in_5,Oxford Circus Stn  / Harewood Place,2020-05-14 16:32:10,2020-05-14 16:02:22,in,1
10540_490012797N_2020-05-14_out_5,St Mary's Hospital,2020-05-14 16:33:36,2020-05-14 16:30:45,out,1
10429_490000131A_2020-05-14_out_4,Ladbroke Grove Station,2020-05-14 16:33:20,2020-05-14 16:30:18,out,1
10431_490015456N_2020-05-14_in_4,Oakworth Road,2020-05-14 16:36:58,2020-05-14 16:30:23,in,1
10431_490005936E_2020-05-14_in_4,Dalgarno Gardens,2020-05-14 16:37:35,2020-05-14 16:36:37,in,1
11142_490011137E1_2020-05-14_in_5,Portobello Road,2020-05-14 16:39:39,2020-05-14 16:36:23,in,1
11142_490007420M_2020-05-14_in_5,Great Western Road,2020-05-14 16:37:55,2020-05-14 16:36:40,in,1
10429_490004702L_2020-05-14_out_4,Cambridge Gardens / Ladbroke Grove,2020-05-14 16:32:16,2020-05-14 16:30:18,out,1
10296_490013349A_2020-05-14_in_5,The Fairway,2020-05-14 16:34:22,2020-05-14 16:30:46,in,1
11142_490007252W_2020-05-14_in_5,Gloucester Terrace,2020-05-14 16:32:15,2020-05-14 16:30:24,in,1
10431_490012645S_2020-05-14_in_4,St Charles Health & Wellbeing Centre,2020-05-14 16:36:30,2020-05-14 16:36:43,in,1
11142_490012948S_2020-05-14_in_5,St Stephens Gardens,2020-05-14 16:36:42,2020-05-14 16:36:24,in,1
10429_490014402E_2020-05-14_out_4,Chepstow Road / Westbourne Grove,2020-05-14 16:39:24,2020-05-14 16:36:30,out,1
11142_490014402A_2020-05-14_in_5,Artesian Road,2020-05-14 16:36:35,2020-05-14 16:30:37,in,1
11142_490011158E_2020-05-14_in_5,Powis Gardens,2020-05-14 16:38:46,2020-05-14 16:36:45,in,1
10431_490000131A_2020-05-14_in_4,Ladbroke Grove Station,2020-05-14 16:32:57,2020-05-14 16:30:16,in,1
10296_490000065H_2020-05-14_in_5,East Acton Station,2020-05-14 16:33:12,2020-05-14 16:30:27,in,1
10429_490012948S_2020-05-14_out_4,St Stephens Gardens,2020-05-14 16:37:10,2020-05-14 16:36:19,out,1
10296_490009299N_2020-05-14_in_5,Long Drive,2020-05-14 16:37:02,2020-05-14 16:36:25,in,1
11142_490011365G_2020-05-14_in_5,Westbourne Grove / Queensway,2020-05-14 16:33:52,2020-05-14 16:30:41,in,1
10431_490010398N_2020-05-14_in_4,North Pole Road,2020-05-14 16:39:13,2020-05-14 16:36:41,in,1
10540_490011985E_2020-05-14_out_5,Selfridges,2020-05-14 16:40:39,2020-05-14 16:36:14,out,1
10431_490014971D_2020-05-14_in_4,Wulfstan Street,2020-05-14 16:45:01,2020-05-14 16:44:46,in,1
10429_490001221F_2020-05-14_out_4,Paddington Station,2020-05-14 16:47:23,2020-05-14 16:44:50,out,1
10540_490015196OF_2020-05-14_out_5,Oxford Circus Station  / John Lewis,2020-05-14 16:43:18,2020-05-14 16:36:47,out,1
11142_490000131A_2020-05-14_in_5,Ladbroke Grove Station,2020-05-14 16:42:45,2020-05-14 16:36:15,in,1
10296_490014971D_2020-05-14_out_5,Wulfstan Street,2020-05-14 16:51:17,2020-05-14 16:22:11,out,1
10431_490009299N_2020-05-14_in_4,Long Drive,2020-05-14 16:47:22,2020-05-14 16:44:38,in,1
10296_490015061O_2020-05-14_out_4,Brunel Road,2020-05-14 16:48:23,2020-05-14 16:24:32,out,1
10430_490000144K_2020-05-14_in_5,Marble Arch Station,2020-05-14 16:51:21,2020-05-14 16:24:38,in,1
10296_490005936E_2020-05-14_out_5,Dalgarno Gardens,2020-05-14 16:57:58,2020-05-14 16:30:15,out,1
10296_490010398N_2020-05-14_out_5,North Pole Road,2020-05-14 16:55:32,2020-05-14 16:30:24,out,1
11142_490000065H_2020-05-14_in_5,East Acton Station,2020-05-14 16:55:14,2020-05-14 16:30:27,in,1
19404_490007420M_2020-05-14_in_5,Great Western Road,2020-05-14 16:55:23,2020-05-14 16:30:37,in,1
11142_490015061O_2020-05-14_in_5,Brunel Road,2020-05-14 16:57:33,2020-05-14 16:30:45,in,1
9890_490005936E_2020-05-14_out_2,Dalgarno Gardens,2020-05-14 16:44:48,2020-05-14 16:42:16,out,1
9890_490004702L_2020-05-14_out_2,Cambridge Gardens / Ladbroke Grove,2020-05-14 16:48:14,2020-05-14 16:42:20,out,1
9890_490010398N_2020-05-14_out_2,North Pole Road,2020-05-14 16:40:14,2020-05-14 16:36:22,out,1
9890_490011962E_2020-05-14_out_2,North Pole Road / Scrubs Lane,2020-05-14 16:44:38,2020-05-14 16:44:44,out,1
19404_490010398N_2020-05-14_in_5,North Pole Road,2020-05-14 17:04:48,2020-05-14 16:36:41,in,1
10430_490011365G_2020-05-14_in_5,Westbourne Grove / Queensway,2020-05-14 17:05:22,2020-05-14 16:36:44,in,1
9890_490012797N_2020-05-14_out_2,St Mary's Hospital,2020-05-14 17:03:27,2020-05-14 16:36:48,out,1
10431_490006211B_2020-05-14_out_3,East Acton Station  / Erconwald Street,2020-05-14 17:06:34,2020-05-14 16:42:18,out,1
9890_490007167V_2020-05-14_out_2,George Street,2020-05-14 17:06:45,2020-05-14 16:42:23,out,1
10540_490012797N_2020-05-14_in_5,St Mary's Hospital,2020-05-14 17:12:48,2020-05-14 16:44:37,in,1
10296_490014402E_2020-05-14_out_5,Chepstow Road / Westbourne Grove,2020-05-14 17:10:23,2020-05-14 16:44:44,out,1
10430_490014402A_2020-05-14_in_5,Artesian Road,2020-05-14 17:07:23,2020-05-14 16:44:49,in,1
10431_490000065H_2020-05-14_in_4,East Acton Station,2020-05-14 16:46:34,2020-05-14 16:44:38,in,1
10431_490015061O_2020-05-14_in_4,Brunel Road,2020-05-14 16:48:42,2020-05-14 16:44:56,in,1
10296_490006211B_2020-05-14_out_4,East Acton Station  / Erconwald Street,2020-05-14 16:49:34,2020-05-14 16:22:09,out,1
19404_490006321D_2020-05-14_in_5,Paddington Stn / Eastbourne Terrace,2020-05-14 16:46:15,2020-05-14 16:42:21,in,1
19404_490001221F_2020-05-14_in_5,Paddington Station,2020-05-14 16:45:04,2020-05-14 16:44:39,in,1
11142_490007707E_2020-05-14_in_5,Hammersmith Hospital,2020-05-14 16:52:49,2020-05-14 16:24:34,in,1
11142_490012645S_2020-05-14_in_5,St Charles Health & Wellbeing Centre,2020-05-14 16:46:38,2020-05-14 16:44:52,in,1
10429_490011985E_2020-05-14_out_3,Selfridges,2020-05-14 16:55:19,2020-05-14 16:30:15,out,1
19404_490011137E1_2020-05-14_in_5,Portobello Road,2020-05-14 16:57:10,2020-05-14 16:30:25,in,1
10430_490001221F_2020-05-14_in_5,Paddington Station,2020-05-14 17:00:07,2020-05-14 16:30:28,in,1
10296_490012646N_2020-05-14_out_5,St Charles Square,2020-05-14 17:00:07,2020-05-14 16:30:38,out,1
11142_490013349A_2020-05-14_in_5,The Fairway,2020-05-14 16:56:27,2020-05-14 16:30:46,in,1
10296_490004699S_2020-05-14_out_5,Oxford Gardens,2020-05-14 17:01:14,2020-05-14 16:36:14,out,1
10296_490004702L_2020-05-14_out_5,Cambridge Gardens / Ladbroke Grove,2020-05-14 17:02:17,2020-05-14 16:36:17,out,1
9890_490011137E1_2020-05-14_out_2,Portobello Road,2020-05-14 16:51:40,2020-05-14 16:42:22,out,1
10430_490007252W_2020-05-14_in_5,Gloucester Terrace,2020-05-14 17:03:42,2020-05-14 16:36:23,in,1
9890_490014402E_2020-05-14_out_2,Chepstow Road / Westbourne Grove,2020-05-14 16:57:06,2020-05-14 16:44:44,out,1
9890_490012646N_2020-05-14_out_2,St Charles Square,2020-05-14 16:48:23,2020-05-14 16:44:50,out,1
9890_490011365F_2020-05-14_out_2,Queensway,2020-05-14 16:58:15,2020-05-14 16:44:53,out,1
9890_490000144K_2020-05-14_out_2,Marble Arch Station,2020-05-14 17:08:44,2020-05-14 16:42:20,out,1
19404_490014869W_2020-05-14_in_5,Latymer Upper School / Playing Fields,2020-05-14 17:07:08,2020-05-14 16:44:34,in,1
10540_490000144E_2020-05-14_in_5,Marble Arch / Edgware Road,2020-05-14 17:08:31,2020-05-14 16:44:37,in,1
10296_490011119L_2020-05-14_out_5,Porchester Terrace North,2020-05-14 17:12:55,2020-05-14 16:44:45,out,1
10296_490011365F_2020-05-14_out_5,Queensway,2020-05-14 17:11:36,2020-05-14 16:44:53,out,1
10431_490014869W_2020-05-14_in_4,Latymer Upper School / Playing Fields,2020-05-14 16:41:31,2020-05-14 16:36:22,in,1
10431_490007707E_2020-05-14_in_4,Hammersmith Hospital,2020-05-14 16:42:37,2020-05-14 16:36:36,in,1
10429_490014406E1_2020-05-14_out_4,Bishops Bridge Road / Westbourne Terrace,2020-05-14 16:45:03,2020-05-14 16:30:40,out,1
10431_490013349A_2020-05-14_in_4,The Fairway,2020-05-14 16:47:28,2020-05-14 16:44:57,in,1
11142_490012646N_2020-05-14_in_5,St Charles Square,2020-05-14 16:44:55,2020-05-14 16:42:18,in,1
10429_490007167V_2020-05-14_out_4,George Street,2020-05-14 16:50:20,2020-05-14 16:42:23,out,1
19404_490014406W_2020-05-14_in_5,Westbourne Terrace,2020-05-14 16:48:53,2020-05-14 16:44:41,in,1
11142_490005936E_2020-05-14_in_5,Dalgarno Gardens,2020-05-14 16:47:46,2020-05-14 16:44:48,in,1
19404_490011365G_2020-05-14_in_5,Westbourne Grove / Queensway,2020-05-14 16:51:04,2020-05-14 16:44:52,in,1
19404_490000131A_2020-05-14_in_5,Ladbroke Grove Station,2020-05-14 16:59:22,2020-05-14 16:30:16,in,1
19404_490012948S_2020-05-14_in_5,St Stephens Gardens,2020-05-14 16:53:46,2020-05-14 16:30:25,in,1
10430_490013046N_2020-05-14_in_5,Sussex Gardens,2020-05-14 16:57:31,2020-05-14 16:30:31,in,1
10296_490014869W_2020-05-14_out_5,Latymer Upper School / Playing Fields,2020-05-14 16:54:39,2020-05-14 16:30:42,out,1
9890_490004699S_2020-05-14_out_2,Oxford Gardens,2020-05-14 16:47:17,2020-05-14 16:42:17,out,1
9890_490000131A_2020-05-14_out_2,Ladbroke Grove Station,2020-05-14 16:49:18,2020-05-14 16:42:20,out,1
10296_490011137E1_2020-05-14_out_5,Portobello Road,2020-05-14 17:05:11,2020-05-14 16:36:20,out,1
10430_490014406W_2020-05-14_in_5,Westbourne Terrace,2020-05-14 17:02:31,2020-05-14 16:36:27,in,1
10431_490015061O_2020-05-14_out_2,Brunel Road,2020-05-14 17:05:20,2020-05-14 16:36:31,out,1
9890_490001221F_2020-05-14_out_2,Paddington Station,2020-05-14 17:01:39,2020-05-14 16:36:42,out,1
10431_490014971D_2020-05-14_out_4,Wulfstan Street,2020-05-14 17:08:17,2020-05-14 16:42:21,out,1
10431_490010398N_2020-05-14_out_4,North Pole Road,2020-05-14 17:13:06,2020-05-14 16:44:35,out,1
19404_490000065H_2020-05-14_in_5,East Acton Station,2020-05-14 17:14:05,2020-05-14 16:44:38,in,1
19404_490014971D_2020-05-14_in_5,Wulfstan Street,2020-05-14 17:10:18,2020-05-14 16:44:46,in,1
10431_490014869W_2020-05-14_out_5,Latymer Upper School / Playing Fields,2020-05-14 17:12:13,2020-05-14 16:44:54,out,1
19404_490013046N_2020-05-14_in_5,Sussex Gardens,2020-05-14 16:40:41,2020-05-14 16:36:29,in,1
10429_490013046N_2020-05-14_out_4,Sussex Gardens,2020-05-14 16:48:31,2020-05-14 16:42:19,out,1
11142_490015456N_2020-05-14_in_5,Oakworth Road,2020-05-14 16:45:26,2020-05-14 16:44:34,in,1
11142_490008175W_2020-05-14_in_5,Highlever Road,2020-05-14 16:48:31,2020-05-14 16:44:42,in,1
10296_490013349A_2020-05-14_out_4,The Fairway,2020-05-14 16:48:51,2020-05-14 16:24:35,out,1
10430_490000173OQ_2020-05-14_in_5,Oxford Circus Stn  / Harewood Place,2020-05-14 16:47:10,2020-05-14 16:24:42,in,1
10296_490007707E_2020-05-14_out_5,Hammersmith Hospital,2020-05-14 16:52:47,2020-05-14 16:30:21,out,1
10430_490012797N_2020-05-14_in_5,St Mary's Hospital,2020-05-14 16:58:34,2020-05-14 16:30:26,in,1
10296_490011962E_2020-05-14_out_5,North Pole Road / Scrubs Lane,2020-05-14 16:56:02,2020-05-14 16:30:31,out,1
19404_490011158E_2020-05-14_in_5,Powis Gardens,2020-05-14 16:56:12,2020-05-14 16:30:43,in,1
19404_490012646N_2020-05-14_in_5,St Charles Square,2020-05-14 17:02:04,2020-05-14 16:36:15,in,1
10296_490000131A_2020-05-14_out_5,Ladbroke Grove Station,2020-05-14 17:03:46,2020-05-14 16:36:17,out,1
9890_490011158E_2020-05-14_out_2,Powis Gardens,2020-05-14 16:49:27,2020-05-14 16:36:20,out,1
19404_490008175W_2020-05-14_in_5,Highlever Road,2020-05-14 17:04:02,2020-05-14 16:36:27,in,1
9890_490011119L_2020-05-14_out_2,Porchester Terrace North,2020-05-14 16:59:46,2020-05-14 16:44:45,out,1
10540_490000144K_2020-05-14_in_5,Marble Arch Station,2020-05-14 17:05:53,2020-05-14 16:36:42,in,1
10540_490000173OQ_2020-05-14_in_5,Oxford Circus Stn  / Harewood Place,2020-05-14 17:02:10,2020-05-14 16:36:46,in,1
10296_490012948S_2020-05-14_out_5,St Stephens Gardens,2020-05-14 17:07:59,2020-05-14 16:42:22,out,1
10430_490011137E1_2020-05-14_in_5,Portobello Road,2020-05-14 17:11:48,2020-05-14 16:44:36,in,1
10540_490001221F_2020-05-14_in_5,Paddington Station,2020-05-14 17:14:19,2020-05-14 16:44:39,in,1
10540_490007167N1_2020-05-14_in_5,Burwood Place,2020-05-14 17:10:26,2020-05-14 16:44:46,in,1
10430_490011158E_2020-05-14_in_5,Powis Gardens,2020-05-14 17:10:55,2020-05-14 16:44:54,in,1
11142_490004702L_2020-05-14_in_5,Cambridge Gardens / Ladbroke Grove,2020-05-14 16:42:56,2020-05-14 16:42:19,in,1
19404_490007252W_2020-05-14_in_5,Gloucester Terrace,2020-05-14 16:49:29,2020-05-14 16:44:35,in,1
10430_490010531OS_2020-05-14_in_5,New Bond Street,2020-05-14 16:48:02,2020-05-14 16:24:29,in,1
19404_490014402A_2020-05-14_in_5,Artesian Road,2020-05-14 16:52:23,2020-05-14 16:24:36,in,1
11142_490004895S_2020-05-14_in_5,Caverswall Street,2020-05-14 16:49:30,2020-05-14 16:44:55,in,1
10296_490012645S_2020-05-14_out_5,St Charles Health & Wellbeing Centre,2020-05-14 16:58:56,2020-05-14 16:30:22,out,1
10430_490000144E_2020-05-14_in_5,Marble Arch / Edgware Road,2020-05-14 16:54:05,2020-05-14 16:30:26,in,1
11142_490014971D_2020-05-14_in_5,Wulfstan Street,2020-05-14 16:54:47,2020-05-14 16:30:34,in,1
10296_490008175W_2020-05-14_out_5,Highlever Road,2020-05-14 16:57:03,2020-05-14 16:30:43,out,1
9890_490013046N_2020-05-14_out_2,Sussex Gardens,2020-05-14 17:05:21,2020-05-14 16:36:16,out,1
10430_490006321D_2020-05-14_in_5,Paddington Stn / Eastbourne Terrace,2020-05-14 17:01:33,2020-05-14 16:36:18,in,1
9890_490012645S_2020-05-14_out_2,St Charles Health & Wellbeing Centre,2020-05-14 16:43:32,2020-05-14 16:36:21,out,1
10540_490010531OS_2020-05-14_in_5,New Bond Street,2020-05-14 17:02:50,2020-05-14 16:36:28,in,1
19404_490005936E_2020-05-14_in_5,Dalgarno Gardens,2020-05-14 17:03:23,2020-05-14 16:36:37,in,1
9890_490014406E1_2020-05-14_out_2,Bishops Bridge Road / Westbourne Terrace,2020-05-14 16:58:36,2020-05-14 16:36:43,out,1
9890_490008175W_2020-05-14_out_2,Highlever Road,2020-05-14 16:45:33,2020-05-14 16:44:55,out,1
10431_490007707E_2020-05-14_out_4,Hammersmith Hospital,2020-05-14 17:09:50,2020-05-14 16:42:22,out,1
10430_490012948S_2020-05-14_in_5,St Stephens Gardens,2020-05-14 17:08:46,2020-05-14 16:44:36,in,1
10540_490013046N_2020-05-14_in_5,Sussex Gardens,2020-05-14 17:11:51,2020-05-14 16:44:43,in,1
19404_490007707E_2020-05-14_in_5,Hammersmith Hospital,2020-05-14 17:08:53,2020-05-14 16:44:47,in,1
10431_490008175W_2020-05-14_out_5,Highlever Road,2020-05-14 17:14:38,2020-05-14 16:44:55,out,1
19404_490012797N_2020-05-14_in_5,St Mary's Hospital,2020-05-14 16:42:22,2020-05-14 16:36:25,in,1
10431_490004895S_2020-05-14_in_4,Caverswall Street,2020-05-14 16:40:18,2020-05-14 16:36:47,in,1
10429_490000144K_2020-05-14_out_4,Marble Arch Station,2020-05-14 16:54:51,2020-05-14 16:42:20,out,1
10296_490000065C_2020-05-14_out_5,East Acton Station / Fitzneal Street,2020-05-14 16:50:21,2020-05-14 16:22:17,out,1
11142_490004699S_2020-05-14_in_5,Oxford Gardens,2020-05-14 16:44:02,2020-05-14 16:36:28,in,1
11142_490010398N_2020-05-14_in_5,North Pole Road,2020-05-14 16:49:17,2020-05-14 16:44:49,in,1
10429_490012797N_2020-05-14_out_4,St Mary's Hospital,2020-05-14 16:48:13,2020-05-14 16:44:57,out,1
11142_490014869W_2020-05-14_in_5,Latymer Upper School / Playing Fields,2020-05-14 16:50:55,2020-05-14 16:44:34,in,1
11142_490009299N_2020-05-14_in_5,Long Drive,2020-05-14 16:56:51,2020-05-14 16:30:27,in,1
10430_490007167N1_2020-05-14_in_5,Burwood Place,2020-05-14 16:55:59,2020-05-14 16:30:34,in,1
10429_490015196OF_2020-05-14_out_3,Oxford Circus Station  / John Lewis,2020-05-14 16:59:05,2020-05-14 16:30:44,out,1
19404_490004702L_2020-05-14_in_5,Cambridge Gardens / Ladbroke Grove,2020-05-14 17:00:21,2020-05-14 16:36:16,in,1
9890_490012948S_2020-05-14_out_2,St Stephens Gardens,2020-05-14 16:54:50,2020-05-14 16:42:22,out,1
19404_490015456N_2020-05-14_in_5,Oakworth Road,2020-05-14 17:02:33,2020-05-14 16:36:22,in,1
19404_490004699S_2020-05-14_in_5,Oxford Gardens,2020-05-14 17:01:21,2020-05-14 16:36:28,in,1
10431_490013349A_2020-05-14_out_3,The Fairway,2020-05-14 17:05:50,2020-05-14 16:36:37,out,1
19404_490012645S_2020-05-14_in_5,St Charles Health & Wellbeing Centre,2020-05-14 17:02:52,2020-05-14 16:36:43,in,1
19404_490004895S_2020-05-14_in_5,Caverswall Street,2020-05-14 17:05:53,2020-05-14 16:36:47,in,1
10296_490011158E_2020-05-14_out_5,Powis Gardens,2020-05-14 17:06:16,2020-05-14 16:42:23,out,1
10431_490000065C_2020-05-14_out_4,East Acton Station / Fitzneal Street,2020-05-14 17:07:22,2020-05-14 16:44:37,out,1
10431_490011962E_2020-05-14_out_5,North Pole Road / Scrubs Lane,2020-05-14 17:13:43,2020-05-14 16:44:44,out,1
10430_490007420M_2020-05-14_in_5,Great Western Road,2020-05-14 17:10:04,2020-05-14 16:44:48,in,1
9890_490000131A_2020-05-14_in_2,Ladbroke Grove Station,2020-05-14 17:58:39,2020-05-14 17:58:57.425000,in,1
10296_490006321D_2020-05-14_in_6,Paddington Stn / Eastbourne Terrace,2020-05-14 18:00:41,2020-05-14 17:59:01,in,1
9890_490015456N_2020-05-14_in_2,Oakworth Road,2020-05-14 18:02:24,2020-05-14 18:01:13,in,1
10296_490007252W_2020-05-14_in_6,Gloucester Terrace,2020-05-14 18:02:29,2020-05-14 18:01:15,in,1
9890_490008175W_2020-05-14_in_2,Highlever Road,2020-05-14 18:04:02,2020-05-14 18:03:33,in,1
19404_490012797N_2020-05-14_out_6,St Mary's Hospital,2020-05-14 18:04:03,2020-05-14 18:03:54,out,1
11142_490005936E_2020-05-14_out_6,Dalgarno Gardens,2020-05-14 18:02:16,2020-05-14 17:58:56,out,1
11142_490012646N_2020-05-14_out_6,St Charles Square,2020-05-14 18:04:10,2020-05-14 18:03:46,out,1
9890_490004702L_2020-05-14_in_2,Cambridge Gardens / Ladbroke Grove,2020-05-14 17:59:30,2020-05-14 17:58:59,in,1
10431_490010531OS_2020-05-14_in_5,New Bond Street,2020-05-14 18:04:13,2020-05-14 18:03:34,in,1
9890_490005936E_2020-05-14_in_2,Dalgarno Gardens,2020-05-14 18:04:26,2020-05-14 18:03:43,in,1
10296_490011365G_2020-05-14_in_6,Westbourne Grove / Queensway,2020-05-14 18:04:34,2020-05-14 18:03:49,in,1
10431_490000173OQ_2020-05-14_in_5,Oxford Circus Stn  / Harewood Place,2020-05-14 18:03:43,2020-05-14 18:03:51,in,1
9890_490012646N_2020-05-14_in_2,St Charles Square,2020-05-14 18:01:26,2020-05-14 17:58:58,in,1
11142_490012645S_2020-05-14_out_6,St Charles Health & Wellbeing Centre,2020-05-14 18:03:18,2020-05-14 18:01:13,out,1
19404_490013046N_2020-05-14_out_6,Sussex Gardens,2020-05-14 18:05:20,2020-05-14 17:58:58,out,1
11142_490004702L_2020-05-14_out_6,Cambridge Gardens / Ladbroke Grove,2020-05-14 18:06:03,2020-05-14 17:58:59,out,1
11142_490011158E_2020-05-14_out_6,Powis Gardens,2020-05-14 18:09:20,2020-05-14 18:01:11,out,1
9890_490000065H_2020-05-14_in_2,East Acton Station,2020-05-14 18:11:30,2020-05-14 18:09:41,in,1
10431_490013046N_2020-05-14_in_4,Sussex Gardens,2020-05-14 18:12:13,2020-05-14 18:09:44,in,1
9890_490007707E_2020-05-14_in_2,Hammersmith Hospital,2020-05-14 18:08:20,2020-05-14 18:03:42,in,1
10296_490007420M_2020-05-14_in_6,Great Western Road,2020-05-14 18:10:19,2020-05-14 18:09:50,in,1
9890_490004895S_2020-05-14_in_2,Caverswall Street,2020-05-14 18:06:28,2020-05-14 18:03:53,in,1
11142_490000131A_2020-05-14_out_6,Ladbroke Grove Station,2020-05-14 18:07:38,2020-05-14 18:07:21,out,1
10296_490011158E_2020-05-14_in_6,Powis Gardens,2020-05-14 18:11:02,2020-05-14 18:09:56,in,1
19404_490011985E_2020-05-14_out_6,Selfridges,2020-05-14 18:12:01,2020-05-14 17:58:56,out,1
19404_490007167V_2020-05-14_out_6,George Street,2020-05-14 18:07:29,2020-05-14 18:07:25,out,1
10296_490011137E1_2020-05-14_in_6,Portobello Road,2020-05-14 18:11:54,2020-05-14 18:09:38,in,1
10431_490000144E_2020-05-14_in_4,Marble Arch / Edgware Road,2020-05-14 18:09:12,2020-05-14 18:03:29,in,1
10431_490001221F_2020-05-14_in_5,Paddington Station,2020-05-14 18:14:45,2020-05-14 18:03:31,in,1
9890_490014971D_2020-05-14_in_2,Wulfstan Street,2020-05-14 18:10:39,2020-05-14 18:09:47,in,1
10296_490014402A_2020-05-14_in_6,Artesian Road,2020-05-14 18:06:28,2020-05-14 18:03:44,in,1
19404_490015196OF_2020-05-14_out_6,Oxford Circus Station  / John Lewis,2020-05-14 18:12:57,2020-05-14 18:03:53,out,1
9890_490013349A_2020-05-14_in_2,The Fairway,2020-05-14 18:12:45,2020-05-14 18:03:55,in,1
10296_490004702L_2020-05-14_in_6,Cambridge Gardens / Ladbroke Grove,2020-05-14 18:14:23,2020-05-14 18:07:21,in,1
19404_490000144K_2020-05-14_out_6,Marble Arch Station,2020-05-14 18:09:35,2020-05-14 18:07:22,out,1
9890_490014869W_2020-05-14_in_2,Latymer Upper School / Playing Fields,2020-05-14 18:07:07,2020-05-14 18:01:14,in,1
11142_490014402E_2020-05-14_out_6,Chepstow Road / Westbourne Grove,2020-05-14 18:13:14,2020-05-14 18:03:37,out,1
10431_490000144K_2020-05-14_in_5,Marble Arch Station,2020-05-14 18:06:49,2020-05-14 18:03:47,in,1
11142_490011137E1_2020-05-14_out_6,Portobello Road,2020-05-14 18:08:16,2020-05-14 18:01:11,out,1
10296_490012948S_2020-05-14_in_6,St Stephens Gardens,2020-05-14 18:06:32,2020-05-14 18:01:16,in,1
9890_490009299N_2020-05-14_in_2,Long Drive,2020-05-14 18:13:17,2020-05-14 18:09:40,in,1
10296_490004699S_2020-05-14_in_6,Oxford Gardens,2020-05-14 18:15:02,2020-05-14 18:09:43,in,1
10431_490007167N1_2020-05-14_in_4,Burwood Place,2020-05-14 18:11:10,2020-05-14 18:09:47,in,1
9890_490010398N_2020-05-14_in_2,North Pole Road,2020-05-14 18:05:44,2020-05-14 18:03:45,in,1
